date,price
2008-10-19,834.383561644
2008-10-20,784.008982036
2008-10-21,769.407407407
2008-10-22,761.159159159
2008-10-23,758.078125
2008-10-24,766.265671642
2008-10-25,735.060714286
2008-10-26,831.53030303
2008-10-27,831.064516129
2008-10-28,839.924855491
2008-10-29,883.583333333
2008-10-30,792.738738739
2008-10-31,777.989583333
2008-11-01,842.015564202
2008-11-02,871.349693252
2008-11-03,847.904918033
2008-11-04,872.587859425
2008-11-05,867.121212121
2008-11-06,892.2
2008-11-07,879.57788162
2008-11-08,858.767272727
2008-11-09,923.080745342
2008-11-10,904.996845426
2008-11-11,892.034090909
2008-11-12,906.464285714
2008-11-13,1019.67535545
2008-11-14,993.667647059
2008-11-15,999.886363636
2008-11-16,1070.52702703
2008-11-17,953.963636364
2008-11-18,989.594059406
2008-11-19,990.389880952
2008-11-20,1023.675
2008-11-21,1024.38819876
2008-11-22,1020.23404255
2008-11-23,1124.7625
2008-11-24,1088.97201493
2008-11-25,1032.19711538
2008-11-26,1027.83967391
2008-11-27,1156.84386617
2008-11-28,1081.11038961
2008-11-29,1038.97619048
2008-11-30,1137.88888889
2008-12-01,1054.96153846
2008-12-02,1073.72651007
2008-12-03,1098.9968254
2008-12-04,1055.9205298
2008-12-05,1092.17156863
2008-12-06,1023.4031746
