date,price
2007-08-03,1337.77619048
2007-08-04,1292.12565445
2007-08-05,1246.40540541
2007-08-06,1308.89655172
2007-08-07,1344.07582938
2007-08-08,1285.94117647
2007-08-09,1278.3952381
2007-08-10,1316.6
2007-08-11,1266.71631206
2007-08-12,1214.42763158
2007-08-13,1329.25909091
2007-08-14,1309.265625
2007-08-15,1306.36111111
2007-08-16,1302.84433962
2007-08-17,1373.62616822
2007-08-18,1318.74719101
2007-08-19,1191.97183099
2007-08-20,1332.87562189
2007-08-21,1345.53917051
2007-08-22,1292.54358974
2007-08-23,1321.91176471
2007-08-24,1307.56944444
2007-08-25,1284.77472527
2007-08-26,1264.67272727
2007-08-27,1306.65306122
2007-08-28,1284.95628415
2007-08-29,1318.16489362
2007-08-30,1291.63849765
2007-08-31,1321.0
2007-09-01,1284.46842105
2007-09-02,1240.82394366
2007-09-03,1321.82275132
2007-09-04,1265.66071429
2007-09-05,1313.62280702
2007-09-06,1291.565
2007-09-07,1360.81557377
2007-09-08,1268.02272727
2007-09-09,1260.98611111
2007-09-10,1305.60638298
2007-09-11,1367.31162791
2007-09-12,1304.62837838
2007-09-13,1297.367713
2007-09-14,1315.96363636
2007-09-15,1234.288
2007-09-16,1231.40540541
2007-09-17,1318.50234742
2007-09-18,1286.66820276
2007-09-19,1292.89655172
2007-09-20,1309.87443946
2007-09-21,1313.12820513
2007-09-22,1311.03723404
2007-09-23,1211.81428571
2007-09-24,1334.4973822
2007-09-25,1351.83902439
2007-09-26,1320.19047619
2007-09-27,1300.17256637
2007-09-28,1315.32307692
2007-09-29,1328.48369565
2007-09-30,1239.51612903
2007-10-01,1332.22065728
2007-10-02,1268.88157895
2007-10-03,1291.53365385
2007-10-04,1333.93401015
2007-10-05,1369.03738318
2007-10-06,1325.23232323
2007-10-07,1245.18055556
2007-10-08,1326.93627451
2007-10-09,1385.90254237
2007-10-10,1303.2284264
2007-10-11,1325.09803922
2007-10-12,1322.0974359
2007-10-13,1291.82170543
2007-10-14,1248.66197183
2007-10-15,1337.19090909
